CATEGORY,TYPE,NAME,REVISION,DESCRIPTION,NOTES,DESIGNATOR [str],VALUE [str],SYMBOL [str],FOOTPRINT [str],PACKAGE [str],HEIGHT [mm],RESISTANCE [Ω],TOLERANCE [%],DRIFT [ppm/K],TCORNER [°C],TMIN [°C],TMAX [°C],VMAX [V],IMAX [A],PMAX [W],SOLDER_TECHNOLOGY [str],IEC61709 [int],OTHERPROPERTIES [str],CREATED [str],VERIFIED [str],KICAD_VISIBILITY [str],MANUFACTURER,MPN,DATASHEET_LINK,DATASHEET_REVISION,SUBSTANCES,SUPPLIER1_NAME,SUPPLIER1_SKP,SUPPLIER1_STATUS,
Passive Component / Resistor / Metal thinfilm,specific,R_0805_220k0_B_25ppmK_KOACorporation_RN73R2ATTD2203B25,0,Resistor 0805 (2012 Metric) 220 kΩ 0.1 % 25 ppm/K,,R,220 kΩ,Device:R,Resistor_SMD:R_0805_2012Metric,0805,,220 kΩ,0.1 %,25 ppm/K,70 °C,-55 °C,155 °C,150 V,-,0.125 W,SMT,,,2025-08-06 BLU,,,KOA Corporation,RN73R2ATTD2203B25,https://www.koaspeer.com/pdfs/RN73R.pdf,2024-04-12,RoHS3 2015/863,DIGIKEY,2019-RN73R2ATTD2203B25CT-ND,ACTIVE,
Passive Component / Resistor / Metal thinfilm,generic,R_0805_240k0_B_25ppmK_generic,0,generic Resistor 0805 (2012 Metric) 240 kΩ 0.1 % 25 ppm/K,,R,240 kΩ,Device:R,Resistor_SMD:R_0805_2012Metric,0805,,240 kΩ,0.1 %,25 ppm/K,70 °C,-55 °C,155 °C,150 V,-,0.125 W,SMT,,,2025-08-06 BLU,,"PACKAGE, TOLERANCE",,,,,,,,,"R_0805_240k0_B_25ppmK_StackpoleElectronicsInc_RNCF0805BTE240K, R_0805_240k0_B_25ppmK_Yageo_RT0805BRD07240KL, R_0805_240k0_B_25ppmK_KOACorporation_RN73R2ATTD2403B25"
Passive Component / Resistor / Metal thinfilm,specific,R_0805_240k0_B_25ppmK_StackpoleElectronicsInc_RNCF0805BTE240K,0,Resistor 0805 (2012 Metric) 240 kΩ 0.1 % 25 ppm/K,,R,240 kΩ,Device:R,Resistor_SMD:R_0805_2012Metric,0805,,240 kΩ,0.1 %,25 ppm/K,70 °C,-55 °C,155 °C,150 V,-,0.125 W,SMT,,,2025-08-06 BLU,,,Stackpole Electronics Inc.,RNCF0805BTE240K,https://www.seielect.com/catalog/sei-rncf.pdf,2025-04-08,RoHS3 2015/863,DIGIKEY,RNCF0805BTE240K-ND,ACTIVE,
Passive Component / Resistor / Metal thinfilm,specific,R_0805_240k0_B_25ppmK_Yageo_RT0805BRD07240KL,0,Resistor 0805 (2012 Metric) 240 kΩ 0.1 % 25 ppm/K,,R,240 kΩ,Device:R,Resistor_SMD:R_0805_2012Metric,0805,,240 kΩ,0.1 %,25 ppm/K,70 °C,-55 °C,155 °C,150 V,-,0.125 W,SMT,,,2025-08-06 BLU,,,Yageo,RT0805BRD07240KL,https://www.yageo.com/upload/media/product/app/datasheet/rchip/pyu-rt_1-to-0.01_rohs_l.pdf,2025-05-06 Version 16,RoHS3 2015/863,DIGIKEY,YAG1836CT-ND,ACTIVE,
Passive Component / Resistor / Metal thinfilm,specific,R_0805_240k0_B_25ppmK_KOACorporation_RN73R2ATTD2403B25,0,Resistor 0805 (2012 Metric) 240 kΩ 0.1 % 25 ppm/K,,R,240 kΩ,Device:R,Resistor_SMD:R_0805_2012Metric,0805,,240 kΩ,0.1 %,25 ppm/K,70 °C,-55 °C,155 °C,150 V,-,0.125 W,SMT,,,2025-08-06 BLU,,,KOA Corporation,RN73R2ATTD2403B25,https://www.koaspeer.com/pdfs/RN73R.pdf,2024-04-12,RoHS3 2015/863,DIGIKEY,2019-RN73R2ATTD2403B25CT-ND,ACTIVE,
Passive Component / Resistor / Metal thinfilm,generic,R_0805_270k0_B_25ppmK_generic,0,generic Resistor 0805 (2012 Metric) 270 kΩ 0.1 % 25 ppm/K,,R,270 kΩ,Device:R,Resistor_SMD:R_0805_2012Metric,0805,,270 kΩ,0.1 %,25 ppm/K,70 °C,-55 °C,155 °C,150 V,-,0.125 W,SMT,,,2025-08-06 BLU,,"PACKAGE, TOLERANCE",,,,,,,,,"R_0805_270k0_B_25ppmK_StackpoleElectronicsInc_RNCF0805BTE270K, R_0805_270k0_B_25ppmK_Yageo_RT0805BRD07270KL, R_0805_270k0_B_25ppmK_KOACorporation_RN73R2ATTD2703B25"
Passive Component / Resistor / Metal thinfilm,specific,R_0805_270k0_B_25ppmK_StackpoleElectronicsInc_RNCF0805BTE270K,0,Resistor 0805 (2012 Metric) 270 kΩ 0.1 % 25 ppm/K,,R,270 kΩ,Device:R,Resistor_SMD:R_0805_2012Metric,0805,,270 kΩ,0.1 %,25 ppm/K,70 °C,-55 °C,155 °C,150 V,-,0.125 W,SMT,,,2025-08-06 BLU,,,Stackpole Electronics Inc.,RNCF0805BTE270K,https://www.seielect.com/catalog/sei-rncf.pdf,2025-04-08,RoHS3 2015/863,DIGIKEY,RNCF0805BTE270K-ND,ACTIVE,
Passive Component / Resistor / Metal thinfilm,specific,R_0805_270k0_B_25ppmK_Yageo_RT0805BRD07270KL,0,Resistor 0805 (2012 Metric) 270 kΩ 0.1 % 25 ppm/K,,R,270 kΩ,Device:R,Resistor_SMD:R_0805_2012Metric,0805,,270 kΩ,0.1 %,25 ppm/K,70 °C,-55 °C,155 °C,150 V,-,0.125 W,SMT,,,2025-08-06 BLU,,,Yageo,RT0805BRD07270KL,https://www.yageo.com/upload/media/product/app/datasheet/rchip/pyu-rt_1-to-0.01_rohs_l.pdf,2025-05-06 Version 16,RoHS3 2015/863,DIGIKEY,YAG1845CT-ND,ACTIVE,
Passive Component / Resistor / Metal thinfilm,specific,R_0805_270k0_B_25ppmK_KOACorporation_RN73R2ATTD2703B25,0,Resistor 0805 (2012 Metric) 270 kΩ 0.1 % 25 ppm/K,,R,270 kΩ,Device:R,Resistor_SMD:R_0805_2012Metric,0805,,270 kΩ,0.1 %,25 ppm/K,70 °C,-55 °C,155 °C,150 V,-,0.125 W,SMT,,,2025-08-06 BLU,,,KOA Corporation,RN73R2ATTD2703B25,https://www.koaspeer.com/pdfs/RN73R.pdf,2024-04-12,RoHS3 2015/863,DIGIKEY,2019-RN73R2ATTD2703B25CT-ND,ACTIVE,
Passive Component / Resistor / Metal thinfilm,generic,R_0805_300k0_B_25ppmK_generic,0,generic Resistor 0805 (2012 Metric) 300 kΩ 0.1 % 25 ppm/K,,R,300 kΩ,Device:R,Resistor_SMD:R_0805_2012Metric,0805,,300 kΩ,0.1 %,25 ppm/K,70 °C,-55 °C,155 °C,150 V,-,0.125 W,SMT,,,2025-08-06 BLU,,"PACKAGE, TOLERANCE",,,,,,,,,"R_0805_300k0_B_25ppmK_StackpoleElectronicsInc_RNCF0805BTE300K, R_0805_300k0_B_25ppmK_Yageo_RT0805BRD07300KL, R_0805_300k0_B_25ppmK_KOACorporation_RN73R2ATTD3003B25"
Passive Component / Resistor / Metal thinfilm,specific,R_0805_300k0_B_25ppmK_StackpoleElectronicsInc_RNCF0805BTE300K,0,Resistor 0805 (2012 Metric) 300 kΩ 0.1 % 25 ppm/K,,R,300 kΩ,Device:R,Resistor_SMD:R_0805_2012Metric,0805,,300 kΩ,0.1 %,25 ppm/K,70 °C,-55 °C,155 °C,150 V,-,0.125 W,SMT,,,2025-08-06 BLU,,,Stackpole Electronics Inc.,RNCF0805BTE300K,https://www.seielect.com/catalog/sei-rncf.pdf,2025-04-08,RoHS3 2015/863,DIGIKEY,738-RNCF0805BTE300KTR-ND,ACTIVE,
Passive Component / Resistor / Metal thinfilm,specific,R_0805_300k0_B_25ppmK_Yageo_RT0805BRD07300KL,0,Resistor 0805 (2012 Metric) 300 kΩ 0.1 % 25 ppm/K,,R,300 kΩ,Device:R,Resistor_SMD:R_0805_2012Metric,0805,,300 kΩ,0.1 %,25 ppm/K,70 °C,-55 °C,155 °C,150 V,-,0.125 W,SMT,,,2025-08-06 BLU,,,Yageo,RT0805BRD07300KL,https://www.yageo.com/upload/media/product/app/datasheet/rchip/pyu-rt_1-to-0.01_rohs_l.pdf,2025-05-06 Version 16,RoHS3 2015/863,DIGIKEY,YAG1860CT-ND,ACTIVE,
Passive Component / Resistor / Metal thinfilm,specific,R_0805_300k0_B_25ppmK_KOACorporation_RN73R2ATTD3003B25,0,Resistor 0805 (2012 Metric) 300 kΩ 0.1 % 25 ppm/K,,R,300 kΩ,Device:R,Resistor_SMD:R_0805_2012Metric,0805,,300 kΩ,0.1 %,25 ppm/K,70 °C,-55 °C,155 °C,150 V,-,0.125 W,SMT,,,2025-08-06 BLU,,,KOA Corporation,RN73R2ATTD3003B25,https://www.koaspeer.com/pdfs/RN73R.pdf,2024-04-12,RoHS3 2015/863,DIGIKEY,2019-RN73R2ATTD3003B25CT-ND,ACTIVE,
Passive Component / Resistor / Metal thinfilm,generic,R_0805_330k0_B_25ppmK_generic,0,generic Resistor 0805 (2012 Metric) 330 kΩ 0.1 % 25 ppm/K,,R,330 kΩ,Device:R,Resistor_SMD:R_0805_2012Metric,0805,,330 kΩ,0.1 %,25 ppm/K,70 °C,-55 °C,155 °C,150 V,-,0.125 W,SMT,,,2025-08-06 BLU,,"PACKAGE, TOLERANCE",,,,,,,,,"R_0805_330k0_B_25ppmK_StackpoleElectronicsInc_RNCF0805BTE330K, R_0805_330k0_B_25ppmK_Yageo_RT0805BRD07330KL, R_0805_330k0_B_25ppmK_KOACorporation_RN73R2ATTD3303B25"
Passive Component / Resistor / Metal thinfilm,specific,R_0805_330k0_B_25ppmK_StackpoleElectronicsInc_RNCF0805BTE330K,0,Resistor 0805 (2012 Metric) 330 kΩ 0.1 % 25 ppm/K,,R,330 kΩ,Device:R,Resistor_SMD:R_0805_2012Metric,0805,,330 kΩ,0.1 %,25 ppm/K,70 °C,-55 °C,155 °C,150 V,-,0.125 W,SMT,,,2025-08-06 BLU,,,Stackpole Electronics Inc.,RNCF0805BTE330K,https://www.seielect.com/catalog/sei-rncf.pdf,2025-04-08,RoHS3 2015/863,DIGIKEY,RNCF0805BTE330K-ND,ACTIVE,
Passive Component / Resistor / Metal thinfilm,specific,R_0805_330k0_B_25ppmK_Yageo_RT0805BRD07330KL,0,Resistor 0805 (2012 Metric) 330 kΩ 0.1 % 25 ppm/K,,R,330 kΩ,Device:R,Resistor_SMD:R_0805_2012Metric,0805,,330 kΩ,0.1 %,25 ppm/K,70 °C,-55 °C,155 °C,150 V,-,0.125 W,SMT,,,2025-08-06 BLU,,,Yageo,RT0805BRD07330KL,https://www.yageo.com/upload/media/product/app/datasheet/rchip/pyu-rt_1-to-0.01_rohs_l.pdf,2025-05-06 Version 16,RoHS3 2015/863,DIGIKEY,YAG1867CT-ND,ACTIVE,
Passive Component / Resistor / Metal thinfilm,specific,R_0805_330k0_B_25ppmK_KOACorporation_RN73R2ATTD3303B25,0,Resistor 0805 (2012 Metric) 330 kΩ 0.1 % 25 ppm/K,,R,330 kΩ,Device:R,Resistor_SMD:R_0805_2012Metric,0805,,330 kΩ,0.1 %,25 ppm/K,70 °C,-55 °C,155 °C,150 V,-,0.125 W,SMT,,,2025-08-06 BLU,,,KOA Corporation,RN73R2ATTD3303B25,https://www.koaspeer.com/pdfs/RN73R.pdf,2024-04-12,RoHS3 2015/863,DIGIKEY,2019-RN73R2ATTD3303B25CT-ND,ACTIVE,
Passive Component / Resistor / Metal thinfilm,generic,R_0805_360k0_B_25ppmK_generic,0,generic Resistor 0805 (2012 Metric) 360 kΩ 0.1 % 25 ppm/K,,R,360 kΩ,Device:R,Resistor_SMD:R_0805_2012Metric,0805,,360 kΩ,0.1 %,25 ppm/K,70 °C,-55 °C,155 °C,150 V,-,0.125 W,SMT,,,2025-08-06 BLU,,"PACKAGE, TOLERANCE",,,,,,,,,"R_0805_360k0_B_25ppmK_StackpoleElectronicsInc_RNCF0805BTE360K, R_0805_360k0_B_25ppmK_Yageo_RT0805BRD07360KL, R_0805_360k0_B_25ppmK_KOACorporation_RN73R2ATTD3603B25"
Passive Component / Resistor / Metal thinfilm,specific,R_0805_360k0_B_25ppmK_StackpoleElectronicsInc_RNCF0805BTE360K,0,Resistor 0805 (2012 Metric) 360 kΩ 0.1 % 25 ppm/K,,R,360 kΩ,Device:R,Resistor_SMD:R_0805_2012Metric,0805,,360 kΩ,0.1 %,25 ppm/K,70 °C,-55 °C,155 °C,150 V,-,0.125 W,SMT,,,2025-08-06 BLU,,,Stackpole Electronics Inc.,RNCF0805BTE360K,https://www.seielect.com/catalog/sei-rncf.pdf,2025-04-08,RoHS3 2015/863,DIGIKEY,RNCF0805BTE360K-ND,ACTIVE,
Passive Component / Resistor / Metal thinfilm,specific,R_0805_360k0_B_25ppmK_Yageo_RT0805BRD07360KL,0,Resistor 0805 (2012 Metric) 360 kΩ 0.1 % 25 ppm/K,,R,360 kΩ,Device:R,Resistor_SMD:R_0805_2012Metric,0805,,360 kΩ,0.1 %,25 ppm/K,70 °C,-55 °C,155 °C,150 V,-,0.125 W,SMT,,,2025-08-06 BLU,,,Yageo,RT0805BRD07360KL,https://www.yageo.com/upload/media/product/app/datasheet/rchip/pyu-rt_1-to-0.01_rohs_l.pdf,2025-05-06 Version 16,RoHS3 2015/863,DIGIKEY,YAG1876CT-ND,ACTIVE,
Passive Component / Resistor / Metal thinfilm,specific,R_0805_360k0_B_25ppmK_KOACorporation_RN73R2ATTD3603B25,0,Resistor 0805 (2012 Metric) 360 kΩ 0.1 % 25 ppm/K,,R,360 kΩ,Device:R,Resistor_SMD:R_0805_2012Metric,0805,,360 kΩ,0.1 %,25 ppm/K,70 °C,-55 °C,155 °C,150 V,-,0.125 W,SMT,,,2025-08-06 BLU,,,KOA Corporation,RN73R2ATTD3603B25,https://www.koaspeer.com/pdfs/RN73R.pdf,2024-04-12,RoHS3 2015/863,DIGIKEY,2019-RN73R2ATTD3603B25CT-ND,ACTIVE,
Passive Component / Resistor / Metal thinfilm,generic,R_0805_390k0_B_25ppmK_generic,0,generic Resistor 0805 (2012 Metric) 390 kΩ 0.1 % 25 ppm/K,,R,390 kΩ,Device:R,Resistor_SMD:R_0805_2012Metric,0805,,390 kΩ,0.1 %,25 ppm/K,70 °C,-55 °C,155 °C,150 V,-,0.125 W,SMT,,,2025-08-06 BLU,,"PACKAGE, TOLERANCE",,,,,,,,,"R_0805_390k0_B_25ppmK_StackpoleElectronicsInc_RNCF0805BTE390K, R_0805_390k0_B_25ppmK_Yageo_RT0805BRD07390KL, R_0805_390k0_B_25ppmK_KOACorporation_RN73R2ATTD3903B25"
Passive Component / Resistor / Metal thinfilm,specific,R_0805_390k0_B_25ppmK_StackpoleElectronicsInc_RNCF0805BTE390K,0,Resistor 0805 (2012 Metric) 390 kΩ 0.1 % 25 ppm/K,,R,390 kΩ,Device:R,Resistor_SMD:R_0805_2012Metric,0805,,390 kΩ,0.1 %,25 ppm/K,70 °C,-55 °C,155 °C,150 V,-,0.125 W,SMT,,,2025-08-06 BLU,,,Stackpole Electronics Inc.,RNCF0805BTE390K,https://www.seielect.com/catalog/sei-rncf.pdf,2025-04-08,RoHS3 2015/863,DIGIKEY,RNCF0805BTE390K-ND,ACTIVE,
Passive Component / Resistor / Metal thinfilm,specific,R_0805_390k0_B_25ppmK_Yageo_RT0805BRD07390KL,0,Resistor 0805 (2012 Metric) 390 kΩ 0.1 % 25 ppm/K,,R,390 kΩ,Device:R,Resistor_SMD:R_0805_2012Metric,0805,,390 kΩ,0.1 %,25 ppm/K,70 °C,-55 °C,155 °C,150 V,-,0.125 W,SMT,,,2025-08-06 BLU,,,Yageo,RT0805BRD07390KL,https://www.yageo.com/upload/media/product/app/datasheet/rchip/pyu-rt_1-to-0.01_rohs_l.pdf,2025-05-06 Version 16,RoHS3 2015/863,DIGIKEY,YAG1880CT-ND,ACTIVE,
Passive Component / Resistor / Metal thinfilm,specific,R_0805_390k0_B_25ppmK_KOACorporation_RN73R2ATTD3903B25,0,Resistor 0805 (2012 Metric) 390 kΩ 0.1 % 25 ppm/K,,R,390 kΩ,Device:R,Resistor_SMD:R_0805_2012Metric,0805,,390 kΩ,0.1 %,25 ppm/K,70 °C,-55 °C,155 °C,150 V,-,0.125 W,SMT,,,2025-08-06 BLU,,,KOA Corporation,RN73R2ATTD3903B25,https://www.koaspeer.com/pdfs/RN73R.pdf,2024-04-12,RoHS3 2015/863,DIGIKEY,2019-RN73R2ATTD3903B25CT-ND,ACTIVE,
Passive Component / Resistor / Metal thinfilm,generic,R_0805_430k0_B_25ppmK_generic,0,generic Resistor 0805 (2012 Metric) 430 kΩ 0.1 % 25 ppm/K,,R,430 kΩ,Device:R,Resistor_SMD:R_0805_2012Metric,0805,,430 kΩ,0.1 %,25 ppm/K,70 °C,-55 °C,155 °C,150 V,-,0.125 W,SMT,,,2025-08-06 BLU,,"PACKAGE, TOLERANCE",,,,,,,,,"R_0805_430k0_B_25ppmK_StackpoleElectronicsInc_RNCF0805BTE430K, R_0805_430k0_B_25ppmK_Yageo_RT0805BRD07430KL, R_0805_430k0_B_25ppmK_KOACorporation_RN73R2ATTD4303B25"
Passive Component / Resistor / Metal thinfilm,specific,R_0805_430k0_B_25ppmK_StackpoleElectronicsInc_RNCF0805BTE430K,0,Resistor 0805 (2012 Metric) 430 kΩ 0.1 % 25 ppm/K,,R,430 kΩ,Device:R,Resistor_SMD:R_0805_2012Metric,0805,,430 kΩ,0.1 %,25 ppm/K,70 °C,-55 °C,155 °C,150 V,-,0.125 W,SMT,,,2025-08-06 BLU,,,Stackpole Electronics Inc.,RNCF0805BTE430K,https://www.seielect.com/catalog/sei-rncf.pdf,2025-04-08,RoHS3 2015/863,DIGIKEY,738-RNCF0805BTE430KTR-ND,ACTIVE,
Passive Component / Resistor / Metal thinfilm,specific,R_0805_430k0_B_25ppmK_Yageo_RT0805BRD07430KL,0,Resistor 0805 (2012 Metric) 430 kΩ 0.1 % 25 ppm/K,,R,430 kΩ,Device:R,Resistor_SMD:R_0805_2012Metric,0805,,430 kΩ,0.1 %,25 ppm/K,70 °C,-55 °C,155 °C,150 V,-,0.125 W,SMT,,,2025-08-06 BLU,,,Yageo,RT0805BRD07430KL,https://www.yageo.com/upload/media/product/app/datasheet/rchip/pyu-rt_1-to-0.01_rohs_l.pdf,2025-05-06 Version 16,RoHS3 2015/863,DIGIKEY,YAG1895CT-ND,ACTIVE,
Passive Component / Resistor / Metal thinfilm,specific,R_0805_430k0_B_25ppmK_KOACorporation_RN73R2ATTD4303B25,0,Resistor 0805 (2012 Metric) 430 kΩ 0.1 % 25 ppm/K,,R,430 kΩ,Device:R,Resistor_SMD:R_0805_2012Metric,0805,,430 kΩ,0.1 %,25 ppm/K,70 °C,-55 °C,155 °C,150 V,-,0.125 W,SMT,,,2025-08-06 BLU,,,KOA Corporation,RN73R2ATTD4303B25,https://www.koaspeer.com/pdfs/RN73R.pdf,2024-04-12,RoHS3 2015/863,DIGIKEY,2019-RN73R2ATTD4303B25CT-ND,ACTIVE,
Passive Component / Resistor / Metal thinfilm,generic,R_0805_470k0_B_25ppmK_generic,0,generic Resistor 0805 (2012 Metric) 470 kΩ 0.1 % 25 ppm/K,,R,470 kΩ,Device:R,Resistor_SMD:R_0805_2012Metric,0805,,470 kΩ,0.1 %,25 ppm/K,70 °C,-55 °C,155 °C,150 V,-,0.125 W,SMT,,,2025-08-06 BLU,,"PACKAGE, TOLERANCE",,,,,,,,,"R_0805_470k0_B_25ppmK_StackpoleElectronicsInc_RNCF0805BTE470K, R_0805_470k0_B_25ppmK_Yageo_RT0805BRD07470KL, R_0805_470k0_B_25ppmK_KOACorporation_RN73R2ATTD4703B25"
Passive Component / Resistor / Metal thinfilm,specific,R_0805_470k0_B_25ppmK_StackpoleElectronicsInc_RNCF0805BTE470K,0,Resistor 0805 (2012 Metric) 470 kΩ 0.1 % 25 ppm/K,,R,470 kΩ,Device:R,Resistor_SMD:R_0805_2012Metric,0805,,470 kΩ,0.1 %,25 ppm/K,70 °C,-55 °C,155 °C,150 V,-,0.125 W,SMT,,,2025-08-06 BLU,,,Stackpole Electronics Inc.,RNCF0805BTE470K,https://www.seielect.com/catalog/sei-rncf.pdf,2025-04-08,RoHS3 2015/863,DIGIKEY,738-RNCF0805BTE470KTR-ND,ACTIVE,
Passive Component / Resistor / Metal thinfilm,specific,R_0805_470k0_B_25ppmK_Yageo_RT0805BRD07470KL,0,Resistor 0805 (2012 Metric) 470 kΩ 0.1 % 25 ppm/K,,R,470 kΩ,Device:R,Resistor_SMD:R_0805_2012Metric,0805,,470 kΩ,0.1 %,25 ppm/K,70 °C,-55 °C,155 °C,150 V,-,0.125 W,SMT,,,2025-08-06 BLU,,,Yageo,RT0805BRD07470KL,https://www.yageo.com/upload/media/product/app/datasheet/rchip/pyu-rt_1-to-0.01_rohs_l.pdf,2025-05-06 Version 16,RoHS3 2015/863,DIGIKEY,YAG1903CT-ND,ACTIVE,
Passive Component / Resistor / Metal thinfilm,specific,R_0805_470k0_B_25ppmK_KOACorporation_RN73R2ATTD4703B25,0,Resistor 0805 (2012 Metric) 470 kΩ 0.1 % 25 ppm/K,,R,470 kΩ,Device:R,Resistor_SMD:R_0805_2012Metric,0805,,470 kΩ,0.1 %,25 ppm/K,70 °C,-55 °C,155 °C,150 V,-,0.125 W,SMT,,,2025-08-06 BLU,,,KOA Corporation,RN73R2ATTD4703B25,https://www.koaspeer.com/pdfs/RN73R.pdf,2024-04-12,RoHS3 2015/863,DIGIKEY,2019-RN73R2ATTD4703B25CT-ND,ACTIVE,
Passive Component / Resistor / Metal thinfilm,generic,R_0805_510k0_B_25ppmK_generic,0,generic Resistor 0805 (2012 Metric) 510 kΩ 0.1 % 25 ppm/K,,R,510 kΩ,Device:R,Resistor_SMD:R_0805_2012Metric,0805,,510 kΩ,0.1 %,25 ppm/K,70 °C,-55 °C,155 °C,150 V,-,0.125 W,SMT,,,2025-08-06 BLU,,"PACKAGE, TOLERANCE",,,,,,,,,"R_0805_510k0_B_25ppmK_StackpoleElectronicsInc_RNCF0805BTE510K, R_0805_510k0_B_25ppmK_Yageo_RT0805BRD07510KL, R_0805_510k0_B_25ppmK_KOACorporation_RN73R2ATTD5103B25"
Passive Component / Resistor / Metal thinfilm,specific,R_0805_510k0_B_25ppmK_StackpoleElectronicsInc_RNCF0805BTE510K,0,Resistor 0805 (2012 Metric) 510 kΩ 0.1 % 25 ppm/K,,R,510 kΩ,Device:R,Resistor_SMD:R_0805_2012Metric,0805,,510 kΩ,0.1 %,25 ppm/K,70 °C,-55 °C,155 °C,150 V,-,0.125 W,SMT,,,2025-08-06 BLU,,,Stackpole Electronics Inc.,RNCF0805BTE510K,https://www.seielect.com/catalog/sei-rncf.pdf,2025-04-08,RoHS3 2015/863,DIGIKEY,RNCF0805BTE510K-ND,ACTIVE,
Passive Component / Resistor / Metal thinfilm,specific,R_0805_510k0_B_25ppmK_Yageo_RT0805BRD07510KL,0,Resistor 0805 (2012 Metric) 510 kΩ 0.1 % 25 ppm/K,,R,510 kΩ,Device:R,Resistor_SMD:R_0805_2012Metric,0805,,510 kΩ,0.1 %,25 ppm/K,70 °C,-55 °C,155 °C,150 V,-,0.125 W,SMT,,,2025-08-06 BLU,,,Yageo,RT0805BRD07510KL,https://www.yageo.com/upload/media/product/app/datasheet/rchip/pyu-rt_1-to-0.01_rohs_l.pdf,2025-05-06 Version 16,RoHS3 2015/863,DIGIKEY,YAG1922CT-ND,ACTIVE,
Passive Component / Resistor / Metal thinfilm,specific,R_0805_510k0_B_25ppmK_KOACorporation_RN73R2ATTD5103B25,0,Resistor 0805 (2012 Metric) 510 kΩ 0.1 % 25 ppm/K,,R,510 kΩ,Device:R,Resistor_SMD:R_0805_2012Metric,0805,,510 kΩ,0.1 %,25 ppm/K,70 °C,-55 °C,155 °C,150 V,-,0.125 W,SMT,,,2025-08-06 BLU,,,KOA Corporation,RN73R2ATTD5103B25,https://www.koaspeer.com/pdfs/RN73R.pdf,2024-04-12,RoHS3 2015/863,DIGIKEY,2019-RN73R2ATTD5103B25CT-ND,ACTIVE,
Passive Component / Resistor / Metal thinfilm,generic,R_0805_560k0_B_25ppmK_generic,0,generic Resistor 0805 (2012 Metric) 560 kΩ 0.1 % 25 ppm/K,,R,560 kΩ,Device:R,Resistor_SMD:R_0805_2012Metric,0805,,560 kΩ,0.1 %,25 ppm/K,70 °C,-55 °C,155 °C,150 V,-,0.125 W,SMT,,,2025-08-06 BLU,,"PACKAGE, TOLERANCE",,,,,,,,,"R_0805_560k0_B_25ppmK_StackpoleElectronicsInc_RNCF0805BTE560K, R_0805_560k0_B_25ppmK_Yageo_RT0805BRD07560KL, R_0805_560k0_B_25ppmK_KOACorporation_RN73R2ATTD5603B25"
Passive Component / Resistor / Metal thinfilm,specific,R_0805_560k0_B_25ppmK_StackpoleElectronicsInc_RNCF0805BTE560K,0,Resistor 0805 (2012 Metric) 560 kΩ 0.1 % 25 ppm/K,,R,560 kΩ,Device:R,Resistor_SMD:R_0805_2012Metric,0805,,560 kΩ,0.1 %,25 ppm/K,70 °C,-55 °C,155 °C,150 V,-,0.125 W,SMT,,,2025-08-06 BLU,,,Stackpole Electronics Inc.,RNCF0805BTE560K,https://www.seielect.com/catalog/sei-rncf.pdf,2025-04-08,RoHS3 2015/863,DIGIKEY,RNCF0805BTE560K-ND,ACTIVE,
Passive Component / Resistor / Metal thinfilm,specific,R_0805_560k0_B_25ppmK_Yageo_RT0805BRD07560KL,0,Resistor 0805 (2012 Metric) 560 kΩ 0.1 % 25 ppm/K,,R,560 kΩ,Device:R,Resistor_SMD:R_0805_2012Metric,0805,,560 kΩ,0.1 %,25 ppm/K,70 °C,-55 °C,155 °C,150 V,-,0.125 W,SMT,,,2025-08-06 BLU,,,Yageo,RT0805BRD07560KL,https://www.yageo.com/upload/media/product/app/datasheet/rchip/pyu-rt_1-to-0.01_rohs_l.pdf,2025-05-06 Version 16,RoHS3 2015/863,DIGIKEY,YAG1930CT-ND,ACTIVE,
Passive Component / Resistor / Metal thinfilm,specific,R_0805_560k0_B_25ppmK_KOACorporation_RN73R2ATTD5603B25,0,Resistor 0805 (2012 Metric) 560 kΩ 0.1 % 25 ppm/K,,R,560 kΩ,Device:R,Resistor_SMD:R_0805_2012Metric,0805,,560 kΩ,0.1 %,25 ppm/K,70 °C,-55 °C,155 °C,150 V,-,0.125 W,SMT,,,2025-08-06 BLU,,,KOA Corporation,RN73R2ATTD5603B25,https://www.koaspeer.com/pdfs/RN73R.pdf,2024-04-12,RoHS3 2015/863,DIGIKEY,2019-RN73R2ATTD5603B25CT-ND,ACTIVE,
Passive Component / Resistor / Metal thinfilm,generic,R_0805_620k0_B_25ppmK_generic,0,generic Resistor 0805 (2012 Metric) 620 kΩ 0.1 % 25 ppm/K,,R,620 kΩ,Device:R,Resistor_SMD:R_0805_2012Metric,0805,,620 kΩ,0.1 %,25 ppm/K,70 °C,-55 °C,155 °C,150 V,-,0.125 W,SMT,,,2025-08-06 BLU,,"PACKAGE, TOLERANCE",,,,,,,,,"R_0805_620k0_B_25ppmK_StackpoleElectronicsInc_RNCF0805BTE620K, R_0805_620k0_B_25ppmK_Yageo_RT0805BRD07620KL, R_0805_620k0_B_25ppmK_KOACorporation_RN73R2ATTD6203B25"
